"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2010,"170000000404","LIANA MARIA LAPA MONTENEGRO","PE","PSL",2,2,5000,2500,0,0,0,0,5000,20,20,4999.5,249.97,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","DONA DE CASA",977
2010,"170000000405","MANUEL ANTONIO DE LIMA FILHO","PE","PSDC",5,5,37000,7400,0,37000,0,0,0,36,35,36400,1011.11,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",17027
2010,"170000000407","NUNES RAFAEL MENDES COELHO","PE","PHS",6,5,28000,4666.67,0,4000,24000,0,0,12,12,28000,2333.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","ADMINISTRADOR",14694
2010,"170000000408","RICARDO SALVINO DO NASCIMENTO","PE","PSL",2,2,6200,3100,0,1200,0,0,5000,5,5,6200,1240,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","SERVIDOR PÚBLICO FEDERAL",858
2010,"170000000410","SILAS BEZERRA DE SOUZA","PE","PSL",1,1,2000,2000,0,0,0,0,2000,3,2,1920,640,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS",729
2010,"170000000424","NIVALDO LUIZ DA SILVA FILHO","PE","PSOL",2,2,680.83,340.42,180.83,0,0,500,0,2,2,680.83,340.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS",353
2010,"170000000425","PAULO CAMELO DE HOLANDA CAVALCANTI","PE","PSOL",6,6,2022.7,337.12,0,0,0,2022.7,0,9,7,1422.35,158.04,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ENGENHEIRO",1443
2010,"170000000426","ROSALVO ANTONIO DA SILVA","PE","PSOL",11,10,1542,140.18,0,50,0,1492,0,14,11,1534.35,109.6,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",932
2010,"170000000449","MARIA ALVES FERREIRA DE MORAIS","PE","PSTU",7,6,1643,234.71,1643,0,0,0,0,7,6,1546,220.86,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","TELEFONISTA",1826
2010,"170000000496","ADEMAR TEIXEIRA DO PRADO","PE","PTC",1,1,4000,4000,0,0,0,0,4000,2,2,4000,2000,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","OUTROS",1140
2010,"170000000497","ANDRÉ ALVES GUIMARÃES","PE","PTC",6,6,5360,893.33,80,0,0,0,5280,20,18,5314.67,265.73,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS",652
2010,"170000000498","ANDRÉ LUCIANO DE VASCONCELOS","PE","PTC",6,6,4405,734.17,50,0,0,0,4355,17,17,4405,259.12,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",799
2010,"170000000499","DAVI FORTUNATO DOS SANTOS","PE","PTC",2,2,583,291.5,0,0,0,583,0,3,3,583,194.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","COMERCIANTE",2517
2010,"170000000500","EDILSON GOMES DE MELO","PE","PTC",7,7,5470,781.43,80,0,0,460,4930,21,21,5453.68,259.7,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",977
2010,"170000000501","EDILSON PEREIRA DA SILVA","PE","PTC",6,5,6070,1011.67,120,0,0,0,5950,15,15,6070,404.67,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","OUTROS",1092
2010,"170000000502","EDSON DE OLIVEIRA BARBOSA","PE","PTC",5,5,3302,660.4,100,0,0,0,3202,14,14,3302,235.86,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MOTORISTA PARTICULAR",289
2010,"170000000503","ERCILIO FRANCISCO VALERIO","PE","PTC",8,8,3415,426.88,60,0,0,3,3352,13,13,3415,262.69,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","COZINHEIRO",692
2010,"170000000504","FRANCISCO XAVIER FIRMINO","PE","PTC",5,5,5350,1070,70,0,0,0,5280,12,12,5350,445.83,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","GARÇOM",486
2010,"170000000505","GALDINO PEREIRA DA SILVA NETO","PE","PTC",5,5,3137,627.4,50,0,0,0,3087,10,10,3137,313.7,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","OUTROS",188
2010,"170000000506","HORÁCIO FREIRE DE SÁ JUNIOR","PE","PTC",5,5,18625,3725,0,8700,9925,0,0,7,7,18625,2660.71,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",5857
2010,"170000000507","ILTON PEREIRA DE LIMA","PE","PTC",6,6,4426,737.67,80,0,0,0,4346,16,14,4425.3,276.58,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",570
2010,"170000000508","JEOVA FERREIRA CAVALCANTI","PE","PTC",4,4,4245,1061.25,0,0,0,0,4245,8,8,4245,530.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","ADMINISTRADOR",183
2010,"170000000509","JEZER ALVES DA SILVA","PE","PTC",5,5,9208.5,1841.7,0,0,0,13.5,9195,11,11,9208.5,837.14,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",1365
2010,"170000000510","JOSAFA TEIXEIRA DA SILVA","PE","PTC",6,6,4490,748.33,60,0,500,0,3930,15,15,4490,299.33,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SEPARADO(A) JUDICIALMENTE","MOTORISTA PARTICULAR",328
2010,"170000000511","JOSENILDO DINIZ DE VASCONCELOS","PE","PTC",5,5,3349,669.8,0,0,0,0,3349,14,14,3349,239.21,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",265
2010,"170000000512","JOSÉ ROBERTO GUEDES DA CRUZ","PE","PTC",7,7,5524,789.14,0,1035,0,200,4289,26,26,5513.35,212.05,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA",591
2010,"170000000514","MARCOS ARMANDO DE BRITO","PE","PTC",6,6,3359,559.83,70,0,0,0,3289,9,9,3359,373.22,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",437
2010,"170000000515","MARCOS FERREIRA DO NASCIMENTO","PE","PTC",8,8,7624,953,110,0,0,0,7514,18,18,7627,423.72,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",1339
2010,"170000000516","MARIA DE LOURDES OLIVEIRA DE MELO","PE","PTC",5,5,3570,714,90,0,0,0,3480,15,15,3570,238,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",253
2010,"170000000517","PAULO FERREIRA DA SILVA","PE","PTC",5,5,3810,762,110,0,0,0,3700,5,5,3810,762,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","MÚSICO",103
2010,"170000000519","RUBENITO ALEXANDRE DA SILVA","PE","PTC",5,5,1409,281.8,0,0,0,0,1409,5,5,1409,281.8,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","OUTROS",99
2010,"170000000520","SÉRGIO MURILO DE SANTANA","PE","PTC",2,2,1650,825,0,0,0,0,1650,2,2,1650,825,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","OUTROS",1453
2010,"170000000523","WILSON WANDERLEY NETO","PE","PTC",3,3,6549,2183,0,0,0,3150,3399,7,7,6549,935.57,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",185
2010,"170000000624","JOAO INOCENCIO GUIDO","PE","PRTB",13,13,33034.77,2541.14,0,31500,1500,34.77,0,10,10,33034.77,3303.48,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",10240
2010,"170000000630","MANOEL COELHO PEREIRA PANTA","PE","PRTB",2,2,10000,5000,0,0,5000,5000,0,5,5,10000,2000,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",6820
2010,"170000000636","SHIRLEY CARVALHAES DE CAMARGO","PE","PRTB",3,3,15150,5050,14000,1150,0,0,0,10,10,15150,1515,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","CANTOR E COMPOSITOR",20894
2010,"170000000685","LUCIANO MORAIS DE SOUZA","PE","PCB",6,6,2730,455,2180,550,0,0,0,6,6,2730,455,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","MOTORISTA PARTICULAR",1651
2010,"170000000693","CAROLINA MARIA DE MAGALHÃES ELÓI","PE","PV",2,2,670,335,0,670,0,0,0,6,5,565,94.17,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",538
2010,"170000000694","CRISTIANO CARRILHO SILVEIRA DE MEDEIROS","PE","PV",1,1,1000,1000,0,0,0,1000,0,4,4,1000,250,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",3913
2010,"170000000696","FLAVIO ERNANE MODESTO SIMEAO","PE","PV",2,1,10000,5000,0,0,10000,0,0,8,7,9996.35,1249.54,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",1954
2010,"170000000697","GEORGEM MOUTINHO SILVA","PE","PV",3,2,3100,1033.33,0,0,0,3100,0,8,7,2900,362.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",2276
2010,"170000000701","JOSE CARLOS TEIXEIRA DE LIMA","PE","PV",1,1,400,400,0,0,0,400,0,5,4,517.9,103.58,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",638
2010,"170000000703","JOSÉ PAULO DANTAS DA SILVA","PE","PV",2,1,800,400,0,0,0,800,0,9,9,787.68,87.52,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","EMPRESÁRIO",714
2010,"170000000707","TELMO SILVA MENDES","PE","PV",2,2,3144,1572,0,0,0,3144,0,6,5,2394,399,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL",1725
2010,"170000000733","ANA LUCIA ARRAES DE ALENCAR","PE","PSB",322,315,1512482,4697.15,18582,300140,575760,20000,598000,288,234,1410446.15,4897.38,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",387581
2010,"170000000734","ANDERSON FERREIRA RODRIGUES","PE","PR",16,14,163353.17,10209.57,35973.17,10000,67380,0,50000,150,135,143853.17,959.02,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO",48435
2010,"170000000735","ANTONIO CHARLES LUCENA DE OLIVEIRA MELLO","PE","PTB",6,6,134312.31,22385.38,0,0,1e+05,34312.31,0,36,24,84294.46,2341.51,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",9592
2010,"170000000736","ANTONIO WILSON SPECK","PE","PTB",7,7,60500,8642.86,0,3000,3000,4500,50000,22,15,50619.3,2300.88,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",10119
2010,"170000000737","CARLOS EDUARDO CINTRA DA COSTA PEREIRA","PE","PSC",21,17,812000,38666.67,0,0,273000,0,539000,224,193,696899.18,3111.16,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",72363
2010,"170000000738","DANILO JORGE DE BARROS CABRAL","PE","PSB",244,241,746000,3057.38,25000,232000,10000,29000,450000,263,236,744425.66,2830.52,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",120871
2010,"170000000739","EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA","PE","PP",37,36,2967166.5,80193.69,0,57200,254119.87,58,2655788.63,133,104,2090518,15718.18,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","DEPUTADO",330520
2010,"170000000741","FERNANDO ANTONIO DO NASCIMENTO","PE","PT",12,10,226652,18887.67,75000,21652,0,50000,80000,27,27,226652,8394.52,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",13473
2010,"170000000742","FERNANDO BEZERRA DE SOUZA COELHO FILHO","PE","PSB",79,75,1501800,19010.13,0,174800,927000,0,4e+05,310,259,1353968.2,4367.64,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR",166493
2010,"170000000743","FERNANDO DANTAS FERRO","PE","PT",76,69,785617,10337.07,75616,317001,103000,0,290000,159,147,764926.6,4810.86,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",58121
2010,"170000000744","FRANCISCO EURICO DA SILVA","PE","PSB",137,136,213553.67,1558.79,2100,146103.67,59350,6000,0,81,61,176763.67,2182.27,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",185870
2010,"170000000745","GILVAN LEONEL DE ASSUNCAO","PE","PDT",8,8,11470,1433.75,0,4000,6640,830,0,16,16,11445.81,715.36,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","CONTADOR",2526
2010,"170000000746","HUMBERTO CALACA DE ALMEIDA JUNIOR","PE","PTB",15,13,158610,10574,30000,26500,5000,97110,0,125,99,138150.8,1105.21,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",5656
2010,"170000000747","INOCENCIO GOMES DE OLIVEIRA","PE","PR",20,16,681112,34055.6,2870,176042,298000,104200,1e+05,55,46,590786.59,10741.57,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",198407
2010,"170000000748","ISAIAS GOMES DA SILVA","PE","PDT",3,3,5460,1820,0,0,0,5460,0,4,4,5460,1365,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO",599
2010,"170000000749","JOAO PAULO LIMA E SILVA","PE","PT",163,155,1170144.43,7178.8,155040.8,85580,249563.2,4960.43,675000,381,274,1042239.65,2735.54,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",264250
2010,"170000000750","JORGE WICKS CORTE REAL","PE","PTB",28,26,1012700,36167.86,0,245000,543000,94700,130000,674,515,899134.39,1334.03,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",60643
2010,"170000000751","JOSE AUGUSTO MAIA","PE","PTB",5,5,113100,22620,0,19500,0,93600,0,2,2,113003,56501.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SEPARADO(A) JUDICIALMENTE","MÚSICO",46267
2010,"170000000752","JOSE MIGUEL DE SALES","PE","PR",19,16,63820,3358.95,0,14720,10500,38600,0,23,23,63749.29,2771.71,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",21438
2010,"170000000753","JOSE SEVERIANO CHAVES","PE","PTB",37,36,1223413.6,33065.23,0,167413.6,907000,23000,126000,248,227,1085986.6,4378.98,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",66671
2010,"170000000754","JOSENILDO SINESIO DA SILVA","PE","PT",26,26,189450,7286.54,50000,1500,0,6000,131950,59,51,187223.34,3173.28,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",34316
2010,"170000000755","LUCIANA BARBOSA DE OLIVEIRA SANTOS","PE","PC do B",25,22,1391700,55668,1309700,82000,0,0,0,213,154,1265740.81,5942.45,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ENGENHEIRO",105253
2010,"170000000756","LUIZ GONZAGA PATRIOTA","PE","PSB",29,22,612552,21122.48,0,8000,202000,34552,368000,581,477,574257,988.39,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",118999
2010,"170000000757","MARCOS ANTONIO RAMOS DA HORA","PE","PRB",4,4,54000,13500,25000,0,0,29000,0,46,43,54569.98,1186.3,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","CANTOR E COMPOSITOR",32488
2010,"170000000759","MAURICIO RANDS COELHO BARROS","PE","PT",48,44,2409272.49,50193.18,1e+05,60336.99,1510635.5,0,738300,624,521,1752430.49,2808.38,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",126812
2010,"170000000760","MOISES FRANCISCO DA SILVA","PE","PTB",4,4,10000,2500,2500,0,0,7500,0,6,6,10000,1666.67,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",18316
2010,"170000000761","NELSON PEREIRA DE CARVALHO","PE","PC do B",15,12,515442.68,34362.85,455000,6200,30000,24242.68,0,292,238,480536.03,1645.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",23784
2010,"170000000762","OSINALDO VALDEMAR DE SOUZA","PE","PSB",14,13,46730,3337.86,0,0,0,46730,0,23,21,41336,1797.22,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",12774
2010,"170000000764","PAULO RUBEM SANTIAGO FERREIRA","PE","PDT",82,81,133755,1631.16,0,17755,0,6000,110000,50,44,122748.23,2454.96,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",41728
2010,"170000000765","PEDRO EUGENIO DE CASTRO TOLEDO CABRAL","PE","PT",57,45,1296000,22736.84,104500,178000,659000,20000,334500,203,175,1168693.3,5757.11,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",80657
2010,"170000000766","ROBERTO SERGIO RIBEIRO COUTINHO TEIXEIRA","PE","PP",11,10,1516289.33,137844.48,0,50000,564986.5,47224.8,854078.03,401,331,1383789.33,3450.85,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",55450
2010,"170000000767","SEVERINO DE SOUZA SILVA","PE","PSB",15,12,255100,17006.67,0,3600,67500,0,184000,60,56,249770,4162.83,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",37968
2010,"170000000768","SILVIO SERAFIN COSTA","PE","PTB",20,18,1150060,57503,0,150000,735000,8060,257000,221,191,1049951.13,4750.91,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",78984
2010,"170000000769","WOLNEY QUEIROZ MACIEL","PE","PDT",30,20,869800,28993.33,0,65800,592000,162000,50000,90,78,844404.72,9382.27,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","DEPUTADO",113885
2010,"170000000770","ZACARIAS VILHARBA","PE","PRB",10,10,122490,12249,0,14290,25000,200,83000,28,21,98184.66,3506.6,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA",39173
2010,"170000000851","OMAR FARIAS DA SILVA","PE","PTN",2,2,3600,1800,0,600,0,3000,0,2,2,3600,1800,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",776
2010,"170000000854","MARCELO OLIVEIRA MACIEL","PE","PMN",8,8,27111.94,3388.99,6000,0,0,0,21111.94,20,19,26393.88,1319.69,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ADMINISTRADOR",1297
2010,"170000000858","JOSE ANTÃO DA SILVA FILHO","PE","PV",1,1,150,150,0,0,0,150,0,1,1,140,140,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",756
2010,"170000000859","ANDRE HENRIQUE PIMENTEL LUCENA","PE","PV",4,3,155000,38750,5000,0,150000,0,0,53,31,106898.3,2016.95,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",10181
2010,"170000000894","LUCICLEIDE ANDRADE DE SANTANA","PE","PT",1,1,7000,7000,7000,0,0,0,0,4,4,7000,1750,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",1143
2010,"180000000109","HUGO NAPOLEÃO DO REGO NETO","PI","DEM",61,59,1173391.7,19235.93,162913.33,89733,543745.37,157000,220000,1344,1020,942277.38,701.1,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",112731
2010,"180000000111","JOSE ALBERTO LEMOS DUARTE","PI","PPS",3,3,6039.36,2013.12,5989.36,0,0,50,0,3,3,6039.36,2013.12,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",861
2010,"180000000113","JOSÉ DE ANDRADE MAIA FILHO","PI","DEM",57,53,471701.44,8275.46,252281.44,62920,0,56500,1e+05,149,141,463602.07,3111.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","DEPUTADO",89940
2010,"180000000114","JOSÉ FARIAS LIRA","PI","DEM",10,10,8840,884,0,8840,0,0,0,10,10,8840,884,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","ELETRICISTA E ASSEMELHADOS",121
2010,"180000000115","JOÃO MACHADO DE SOUSA","PI","DEM",12,9,48816.92,4068.08,32489.36,0,0,16327.56,0,51,46,47999.07,941.16,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","EMPRESÁRIO",6607
2010,"180000000116","JULIO CESAR DE CARVALHO LIMA","PI","DEM",116,100,693210.49,5975.95,207148.06,39510,338938.25,107614.18,0,307,280,645930.49,2104.01,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",109328
2010,"180000000120","NESTOR VIRGILIO MONTEIRO MOREIRA RAMOS","PI","PSDB",13,13,31899.36,2453.8,20489.36,10510,0,900,0,20,20,31821.36,1591.07,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",2297
2010,"180000000121","PEDRO PAULO SOARES DA COSTA","PI","PPS",10,9,25049.36,2504.94,5489.36,7490,0,12070,0,22,21,24948.22,1134.01,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",837
2010,"180000000122","RENATO PIRES BERGER","PI","PSDB",35,35,93057.84,2658.8,63112.84,10845,6600,12500,0,58,58,93036.03,1604.07,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",21540
2010,"180000000124","WALKE RODRIGUES ALVES PRADO","PI","PSDB",5,5,17189.36,3437.87,5489.36,7500,0,4200,0,13,12,15186.25,1168.17,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",14311
2010,"180000000187","FRANCISCO DAS CHAGAS BRITO ARAUJO","PI","PV",11,11,8700,790.91,3700,650,0,3550,800,19,18,8520,448.42,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",721
2010,"180000000188","JOSÉ DE RIBAMAR DE SOUSA ROCHA","PI","PV",6,6,4710,785,4410,0,0,300,0,6,6,4690,781.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO SUPERIOR",595
2010,"180000000232","ALOISIO ERNESTO SOARES DA COSTA FILHO","PI","PHS",2,2,2471.1,1235.55,2471.1,0,0,0,0,2,2,2471.1,1235.55,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",543
2010,"180000000233","ANA PAULA DOS SANTOS COSTA","PI","PT do B",3,3,3729.8,1243.27,3729.8,0,0,0,0,3,3,3729.8,1243.27,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","DONA DE CASA",1530
2010,"180000000234","ANTONIO ALEXANDRE DOS SANTOS","PI","PRTB",11,11,16635.84,1512.35,10788.88,5830,0,16.96,0,21,21,16635.84,792.18,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL",606
2010,"180000000236","CARLOS ALBERTO DE LIGÓRIO SOUSA ARAUJO","PI","PP",6,6,5248.86,874.81,2098.86,0,0,3150,0,11,9,5223.63,474.88,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","CONTADOR",533
