"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","recursos_de_partido_politico","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2006,"10402","RODRIGO MINOTTO","SC","PDT",9,8,18200,2022.22,0,7100,2000,9100,0,31,28,17594.57,567.57,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",6718
2006,"10403","JADER FONTENELLE BARBALHO","PA","PMDB",25,21,1960162,78406.48,672000,22000,1160162,106000,0,99,95,1878713.1,18976.9,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",311526
2006,"10403","JOSE DE DEUS FERREIRA DOS SANTOS","MA","PT",5,4,7000,1400,0,0,0,7000,0,39,31,6770,173.59,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO FEDERAL",1592
2006,"10403","LÉLIS DA ROCHA","SP","PSDB",6,6,3593.11,598.85,1943.11,0,390,1260,0,6,6,3583.11,597.19,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",5233
2006,"10403","MILTON ANTONIO OLIVEIRA DIGIACOMO","PR","PP",4,4,3310,827.5,2000,0,1000,310,0,28,24,3237.45,115.62,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","FISCAL",353
2006,"10403","THELMA PIMENTEL FIGUEIREDO DE OLIVEIRA","MT","PSDB",60,58,982468.08,16374.47,79731.5,92736.58,810000,0,0,718,653,896454.38,1248.54,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","VIÚVO(A)","ENFERMEIRO",76770
2006,"10404","AGOSTINHO HENRIQUE MILAGRES","SC","PDT",13,8,21478.42,1652.19,0,0,3400,18078.42,0,82,77,21015.56,256.29,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",1428
2006,"10404","HELENO DE SOUZA ARAÚJO","MG","PV",3,3,13656,4552,100,0,0,13556,0,9,8,12989.5,1443.28,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",5800
2006,"10404","JOAO BATISTA PEREIRA DE SOUZA","SP","PSDB",9,9,11296.92,1255.21,5447.57,0,0,5849.35,0,16,16,11306.57,706.66,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","DIVORCIADO(A)","COMERCIANTE",11357
2006,"10404","JONY MARCOS DE SOUZA ARAUJO","SE","PL",20,19,28238.87,1411.94,1300,23300,0,3638.87,0,16,15,26982.58,1686.41,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","VEREADOR",31794
2006,"10404","LÚCIO DUTRA VALE","PA","PMDB",8,8,128000,16000,50000,3000,75000,0,0,42,40,123953.53,2951.27,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",57768
2006,"10404","RICARDO JOSÉ MAGALHÃES BARROS","PR","PP",46,45,541295.08,11767.28,0,20000,511295.08,10000,0,494,352,385239.62,779.84,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",130855
2006,"10405","JOSÉ FRANCISCO MARQUES RIBEIRO","MG","PV",38,35,365317,9613.61,0,15090,278127,72000,100,2162,1027,244572.94,113.12,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",41110
2006,"10405","JOSÉ PAULO GARCIA","SC","PDT",5,5,3845,769,0,1000,1500,1345,0,27,24,3545,131.3,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA",7017
2006,"10405","RICARDO TOSI","PR","PP",2,2,1020,510,1000,0,0,20,0,1,1,1000,1000,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","ADMINISTRADOR",239
2006,"10406","ANTONIO CARLOS JUSSIM DE SOUZA","SC","PDT",12,11,86550,7212.5,0,0,71550,15000,0,55,52,84987.28,1545.22,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","FISCAL",5068
2006,"10406","FRANCISCO CANDIDO SILVA JUNIOR","PA","PMDB",4,4,20721,5180.25,0,0,720,20001,0,9,9,20720.96,2302.33,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",7739
2006,"10406","JOÃO MACHADO DE SOUSA","PI","PFL",11,9,4240,385.45,1040,150,850,2200,0,29,29,4239.27,146.18,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","GERENTE",14167
2006,"10406","NILTON GATTI","MG","PV",4,3,3400,850,100,3300,0,0,0,20,18,2807.69,140.38,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",3563
2006,"10407","ANTONIO CARLOS PANNUNZIO","SP","PSDB",78,73,863387.69,11069.07,6310,16280,812894.64,9700,18203.05,801,692,703750.3,878.59,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",109150
2006,"10407","CARLOS ORLANDI CHAGAS","MG","PV",26,26,121083.8,4657.07,100,27900,60798.9,32284.9,0,201,141,102692.25,510.91,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",6123
2006,"10407","FRANCISCO AGUIAR SILVEIRA","PA","PMDB",2,2,720,360,720,0,0,0,0,2,2,720,360,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","AGRICULTOR",5759
2006,"10408","JÚLIO CÉSAR CARDOSO","MG","PV",4,4,1327.1,331.77,1036,0,0,291.1,0,5,5,1327.1,265.42,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","BOMBEIRO MILITAR",1014
2006,"10408","ODILON CLAUDINO DOS SANTOS","SC","PDT",5,5,4710,942,0,3700,0,1010,0,24,21,4064.89,169.37,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","COMERCIANTE",3612
2006,"10409","CEZAR AUGUSTO BUSSULARO DOS SANTOS","SC","PDT",5,5,7850.68,1570.14,0,0,0,7850.68,0,24,22,7826.68,326.11,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",7161
2006,"10409","MARIA DEL MAR FERRER JORDA POBLET","MG","PV",6,6,3892,648.67,1292,2600,0,0,0,6,6,3892,648.67,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ARQUITETO",2826
2006,"10409","SEBASTIÃO APARECIDO DONADELLI","SP","PSDB",15,14,52616.71,3507.78,17221.71,0,34395,1000,0,47,46,52610.55,1119.37,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DIRETOR DE EMPRESAS",11161
2006,"10410","CARLOS EDUARDO FERREIRA","RO","PPS",19,19,65911.27,3469.01,2719.5,18300,24837,20054.77,0,21,20,65225.8,3105.99,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",12966
2006,"10410","LUZIA REGINA DE OLIVEIRA DOMINGUES","MG","PV",1,1,100,100,100,0,0,0,0,1,1,100,100,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",362
2006,"10410","RENATO FAUVEL AMARY","SP","PSDB",80,75,350860.88,4385.76,11039.69,54740,275581.19,0,9500,470,350,294937.2,627.53,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",188331
2006,"10411","IURI LUIZ BEDIN","SC","PDT",4,4,1389,347.25,0,1300,0,89,0,16,16,1386.67,86.67,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",492
2006,"10411","MARIA HELENA GOMES","MG","PV",2,2,500,250,500,0,0,0,0,2,2,500,250,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","COMERCIANTE",191
2006,"10411","SERGIO BARRADAS CARNEIRO","BA","PT",15,14,181140.91,12076.06,0,33000,147266.56,570,304.35,41,41,171134.24,4174.01,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",70348
2006,"10411","TANIA LUCIA BEZERRA ELIZEU","RO","PPS",46,44,82880.25,1801.74,4980.25,55500,6600,15800,0,141,118,76973.1,545.91,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO","VIÚVO(A)","DONA DE CASA",11719
2006,"10412","JOÃO RENATO BIZETTO","PR","PDT",6,6,7800,1300,2000,0,200,5600,0,9,9,7714.2,857.13,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO ESTADUAL",1542
2006,"10412","LUIZ ALBERTO SILVA DOS SANTOS","BA","PT",255,215,114052.5,447.26,1704.5,52690,41250,18408,0,91,75,107393.2,1180.15,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",60950
2006,"10412","RUBENS MOREIRA MENDES FILHO","RO","PPS",19,19,330427.1,17390.9,20830,1317.1,298280,10000,0,257,216,306203.31,1191.45,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",29119
2006,"10412","WILLIAM BOSS WOO","SP","PSDB",401,288,977228.34,2436.98,22752.38,88581,860894.96,5000,0,1140,970,902678.74,791.82,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","VEREADOR",113010
2006,"10412","WILMAR FERREIRA DA SILVA","MG","PV",10,10,9687.2,968.72,1337.2,3250,4000,1100,0,24,24,9687.19,403.63,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR",5115
2006,"10413","DJALMA JOSÉ BOIS","MG","PV",8,8,11591.2,1448.9,1341.2,800,0,9450,0,11,11,11577.61,1052.51,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1643
2006,"10413","HOMERO BARBOSA NETO","PR","PDT",26,26,174275.5,6702.9,4985.5,31500,112390,400,25000,162,140,135797.58,838.26,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",132674
2006,"10413","LEOBERTO VITOR CRISTELLI","SC","PDT",7,7,13120,1874.29,0,5120,0,8000,0,34,31,13110.64,385.61,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",14772
2006,"10413","MARCOS CÉSAR MELLO DE ALMEIDA","SP","PSDB",14,14,69741.11,4981.51,46943.11,570,3528,700,18000,47,45,67737.11,1441.22,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ENGENHEIRO",4946
2006,"10413","MAURO TEIXEIRA","RO","PPS",45,35,30014.92,667,15061.5,12931.36,0,2022.06,0,79,51,27738.26,351.12,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA",7681
2006,"10413","WALTER DE FREITAS PINHEIRO","BA","PT",158,153,240438.48,1521.76,304.35,53129.13,176000,11005,0,153,140,240176.96,1569.78,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",200894
2006,"10414","PAULO GUSTAVO DIAS LOPES","MG","PV",6,6,60724.03,10120.67,5632,0,55000,92.03,0,98,95,57824.03,590.04,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","VIÚVO(A)","COMERCIANTE",19358
2006,"10414","SILVIO FRANÇA TORRES","SP","PSDB",93,48,1028656.85,11060.83,0,58300,956085.69,4000,10271.16,1770,1567,957233.95,540.81,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",131197
2006,"10415","EDSON SADAO IMOTO","PR","PDT",17,12,42999,2529.35,1500,8000,6999,26500,0,38,37,42959.11,1130.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",4204
2006,"10415","HENRIQUE RODRIGUES FORSSELL","SP","PSDB",35,33,305637.18,8732.49,18987.8,24717,246127.8,14000,1804.58,114,98,286936.44,2516.99,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",32246
2006,"10415","JORGE WAGNER RIBEIRO BARBOSA","MG","PV",5,5,2898.84,579.77,0,0,0,2898.84,0,6,6,2898.84,483.14,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","POLICIAL CIVIL",2861
2006,"10415","JOSIAS GOMES DA SILVA","BA","PT",19,19,183954.35,9681.81,53504.35,48500,75000,6950,0,99,77,161840.49,1634.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",42771
2006,"10415","SEBASTIAO CAZAROTO","RO","PPS",10,9,23374,2337.4,18964,2000,610,1800,0,43,39,18143.66,421.95,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",3995
2006,"10416","APARECIDO FILIPINI NEVES","RO","PPS",9,8,6731.61,747.96,0,1200,0,569.61,4962,18,15,6521.26,362.29,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",4768
2006,"10416","JOSE EDUARDO VIEIRA RIBEIRO","BA","PT",95,93,325224.35,3423.41,304.35,124420,145200,55300,0,166,130,288501.08,1737.96,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ARQUITETO",92327
2006,"10416","MARIA TERESA SERRANO AFONSO","SP","PSDB",5,5,4983.11,996.62,3343.11,0,0,1640,0,8,8,4983.11,622.89,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",2759
2006,"10416","RANDOLFO JOSÉ BARBOSA","MG","PV",7,7,1593.2,227.6,1337.2,0,0,256,0,4,4,1586.63,396.66,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","REPRESENTANTE COMERCIAL",1232
2006,"10417","ARNALDO ANTONIO FERNANDEZ","BA","PT",10,10,16800,1680,0,13800,0,3000,0,21,21,9476.82,451.28,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",10402
2006,"10417","NEUDI MOSCONI","PR","PDT",8,7,20215.57,2526.95,1500,3400,0,15315.57,0,32,30,20145.6,629.55,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",7870
2006,"10417","ODACIR SOARES RODRIGUES","RO","PPS",10,10,57574,5757.4,0,0,0,53000,4574,113,82,51785.92,458.28,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",11426
2006,"10417","PAULO ROBERTO JULIAO DOS SANTOS","SP","PSDB",17,16,74765.93,4398,0,24000,8000,35968.49,6797.44,231,216,70467.9,305.06,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",16099
2006,"10418","EDILSON CRISPIN DIAS","RO","PPS",9,8,11116.5,1235.17,5902,0,0,2300,2914.5,22,17,10868.5,494.02,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","POLICIAL MILITAR",6370
2006,"10418","EDSON APARECIDO DOS SANTOS","SP","PSDB",183,181,579380.16,3166.01,6637.42,87190.1,475281.48,0,10271.16,430,293,599932.88,1395.19,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",248639
2006,"10418","SÉRGIO BAVARESCO","PR","PDT",7,7,2310,330,0,1570,0,740,0,5,5,2310,462,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","COMERCIANTE",874
2006,"10419","AMARILDO RODRIGUES","RO","PFL",9,9,9910.47,1101.16,9660.47,0,0,250,0,14,14,9910.43,707.89,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","GERENTE",586
2006,"10419","ANDRE FRANCO MONTORO FILHO","SP","PSDB",159,158,670095.94,4214.44,0,34700,521600,27045,86750.94,264,242,654108.08,2477.68,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",58010
2006,"10419","GUILHERME MENEZES DE ANDRADE","BA","PT",89,75,137695.75,1547.14,4955.75,74490,5450,52800,0,134,117,120286.03,897.66,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",87010
2006,"10420","ANTÔNIO ROBERTO SOARES","MG","PV",42,40,147619.09,3514.74,21087,9344.89,97720,19467.2,0,86,82,138894.89,1615.06,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADMINISTRADOR",141295
2006,"10421","CIRO FRANCISCO PEDROSA","MG","PV",19,19,678966,35735.05,5071,10000,663895,0,0,593,469,636122.13,1072.72,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",131984
2006,"10421","GERALDO SIMOES DE OLIVEIRA","BA","PT",48,47,195804.35,4079.26,5304.35,92600,40000,57900,0,100,75,152825.83,1528.26,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",88796
2006,"10421","MUSSA DE JESUS DEMES","PI","PFL",47,36,418027.78,8894.21,0,19000,200527.78,48500,150000,115,81,386667.3,3362.32,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",73708
2006,"10421","OSCAR KENJIRO NORIMASSU ASAKURA","SP","PSDB",9,9,12933.11,1437.01,1943.11,1770,9150,70,0,26,23,12888.86,495.73,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",4908
2006,"10422","EMILIANO JOSE DA SILVA FILHO","BA","PT",102,100,165172.8,1619.34,304.35,106550,30968.45,27350,0,115,109,177182.93,1540.72,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO SUPERIOR",50271
2006,"10422","HAVANIR TAVARES DE ALMEIDA NIMTZ","SP","PSDB",12,11,56705.36,4725.45,0,4000,12705.36,40000,0,79,76,47368.8,599.61,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",10517
2006,"10422","LUIZ MÁRCIO FORMIGHIERI RIBAS","PR","PDT",8,8,3370.5,421.31,1625.5,0,0,1745,0,11,11,3372.05,306.55,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1725
2006,"10422","LUTERO SIQUEIRA DA SILVA","MT","PMDB",12,12,44570.27,3714.19,12113.52,2400,0,30056.75,0,37,30,53006.4,1432.61,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","PRODUTOR AGROPECUÁRIO",507
2006,"10423","GUSTAVO HENRIQUE PRANDINI DE ASSIS","MG","PV",28,26,38942.4,1390.8,2136,9399,25406.5,2000.9,0,63,59,36431.1,578.27,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",20069
2006,"10423","JOSÉ DE ANDRADE MAIA FILHO","PI","PFL",13,13,262437,20187.46,0,105693,144248,12496,0,70,69,262405.6,3748.65,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS",72092
2006,"10423","LUIZ CARLOS BASSUMA","BA","PT",23,20,128726.71,5596.81,304.35,65480,44639,18303.36,0,70,68,116963.71,1670.91,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",65714
2006,"10423","LUIZ RENATO RODRIGUES DA CUNHA","PR","PDT",28,28,109290,3903.21,2000,97800,3490,6000,0,461,321,84907.8,184.18,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ENGENHEIRO",19729
2006,"10423","VANDERLEI MACRIS","SP","PSDB",171,161,445150.1,2603.22,11289.67,56109.38,357301.05,20450,0,447,285,495134.91,1107.68,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",142510
2006,"10424","CARLOS JACKSON GUTEMBERG DE SOUSA","PI","PFL",1,1,1040,1040,1040,0,0,0,0,1,1,1040,1040,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",275
2006,"10424","DOMINGOS FRANCISCO DE CASTRO","MG","PV",22,22,91825.91,4173.9,1608,2500,81850,5867.91,0,41,40,91807.85,2239.22,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","EMPRESÁRIO",10539
2006,"10424","ELIONALDO DE FARO TELES","BA","PT",40,39,42124.3,1053.11,304.3,29100,10620,2100,0,23,20,35024.3,1522.8,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",13497
2006,"10424","VERA LÚCIA MENESES ZANELATO","SP","PSDB",42,37,22234.27,529.39,6812.99,10454.2,2000,2967.08,0,69,51,17133.37,248.31,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO",3954
2006,"10425","ANTONIO DUARTE NOGUEIRA JUNIOR","SP","PSDB",77,75,1158224.26,15041.87,6485,20533.4,1070542.2,1500,59163.66,1872,1517,916025.72,489.33,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",170319
2006,"10425","ANTONIO SARMENTO DE ARAÚJO COSTA","PI","PFL",16,16,6169.62,385.6,0,600,0,5569.62,0,32,31,6169.59,192.8,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1562
2006,"10425","EDSON PEREIRA DE OLIVEIRA","BA","PT",41,38,50397.43,1229.21,0,37626.29,0,12771.14,0,73,56,41073.43,562.65,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",20969
2006,"10425","FERNANDO NETTO LORENZI","GO","PMDB",30,29,442603.97,14753.47,843.37,239098,136912.6,65750,0,776,680,323694.67,417.13,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",39833
2006,"10425","MÁRIO DE LACERDA WERNECK NETO","MG","PV",15,15,81680,5445.33,11430,8250,62000,0,0,85,85,81678.32,960.92,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",21959
2006,"10425","VILCÉLIO ROBERTO SCARPIM","PR","PDT",11,10,11767,1069.73,1500,6100,0,4167,0,62,59,11743.91,189.42,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL",2591
2006,"10426","CARLOS ANTONIO DE ARAUJO","GO","PMDB",11,11,9450.64,859.15,3850.64,2800,2800,0,0,11,4,7000.64,636.42,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","POLICIAL MILITAR",5376
2006,"10426","FLAVIO GUEDES DE MEDEIROS","RJ","PSDB",6,5,36800,6133.33,18200,0,0,0,18600,18,17,35908.24,1994.9,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",10044
2006,"10426","GERALDO EDIBERTO FERNANDES","MG","PV",14,13,26074.16,1862.44,1341.2,4050,12200,8482.96,0,63,63,26074.16,413.88,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",4118
2006,"10426","JULIO CESAR DE CARVALHO LIMA","PI","PFL",67,60,345482.65,5156.46,0,148725,94000,102757.65,0,316,268,332736.02,1052.96,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",84812
2006,"10426","JULIO FRANCISCO SEMEGHINI NETO","SP","PSDB",174,169,964524.01,5543.24,3882.1,75200,757431.91,28500,99510,696,577,909284.54,1306.44,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",160962
2006,"10426","MANASSES NOBRE SOBRINHO","PR","PDT",3,3,2566,855.33,1500,1000,0,66,0,4,4,2566,641.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",333
2006,"10426","NELSON VICENTE PORTELA PELLEGRINO","BA","PT",141,134,217506.33,1542.6,304.35,39201.98,158000,20000,0,77,66,225777.48,2932.18,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",171129
2006,"10427","HAROLDO DARTAGNAN DE CARVALHO","MG","PV",8,8,16413.2,2051.65,2413.2,7900,0,6100,0,10,10,16408.01,1640.8,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",4835
2006,"10427","RAFAEL ANGELO ABUD","SP","PSDB",17,17,25360.61,1491.8,0,15120,9430.61,810,0,103,95,19560.47,189.91,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO SUPERIOR",2852
2006,"10427","RICARDO OZORIO DOURADO","GO","PMDB",9,9,32270.03,3585.56,4157.03,2000,0,26113,0,25,22,31220.13,1248.81,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",3751
2006,"10428","ANTONIO JESUS DIAS","GO","PMDB",11,9,41363.9,3760.35,4863.9,0,1000,35500,0,108,101,39564.56,366.34,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",15571
